day,price,predicted_price,action,holding,steps_holding,portfolio_value,capital
700,27817.5,30771.40625,BUY,True,0,11315.220687678308,11315.220687678308
701,27591.384765625,30369.759765625,SELL,False,0,11223.24463742939,11223.24463742939
702,27525.33984375,29949.958984375,BUY,True,0,11223.24463742939,11223.24463742939
703,28307.59765625,29544.126953125,HOLD,True,1,11542.204216096368,11223.24463742939
704,28422.701171875,29245.71875,SELL,False,0,11589.136785206168,11589.136785206168
705,29473.787109375,29052.431640625,BUY,True,0,11589.136785206168,11589.136785206168
706,29340.26171875,29035.07421875,SELL,False,0,11536.634403665963,11536.634403665963
707,29248.48828125,29126.53125,BUY,True,0,11536.634403665963,11536.634403665963
708,29268.806640625,29276.40234375,SELL,False,0,11544.648680559101,11544.648680559101
709,28091.568359375,29455.869140625,BUY,True,0,11544.648680559101,11544.648680559101
710,28680.537109375,29540.158203125,SELL,False,0,11786.69416607963,11786.69416607963
711,29006.30859375,29604.28125,BUY,True,0,11786.69416607963,11786.69416607963
712,28847.7109375,29678.49609375,SELL,False,0,11722.248114158408,11722.248114158408
713,29534.384765625,29740.751953125,BUY,True,0,11722.248114158408,11722.248114158408
714,28904.623046875,29849.72265625,SELL,False,0,11472.29460476354,11472.29460476354
715,28454.978515625,29928.078125,BUY,True,0,11472.29460476354,11472.29460476354
716,27694.2734375,29940.96484375,SELL,False,0,11165.598440547583,11165.598440547583
717,27658.775390625,29842.990234375,BUY,True,0,11165.598440547583,11165.598440547583
718,27621.755859375,29674.509765625,SELL,False,0,11150.653989299937,11150.653989299937
719,27000.7890625,29468.244140625,BUY,True,0,11150.653989299937,11150.653989299937
720,26804.990234375,29198.92578125,SELL,False,0,11069.793945584972,11069.793945584972
721,26784.078125,28904.080078125,BUY,True,0,11069.793945584972,11069.793945584972
722,26930.638671875,28613.85546875,SELL,False,0,11130.36706095922,11130.36706095922
723,27192.693359375,28356.826171875,BUY,True,0,11130.36706095922,11130.36706095922
724,27036.650390625,28163.666015625,SELL,False,0,11066.496391860144,11066.496391860144
725,27398.802734375,28015.8671875,BUY,True,0,11066.496391860144,11066.496391860144
726,26832.208984375,27939.6328125,SELL,False,0,10837.646695367428,10837.646695367428
727,26890.12890625,27871.41796875,BUY,True,0,10837.646695367428,10837.646695367428
728,27129.5859375,27818.771484375,SELL,False,0,10934.156113840534,10934.156113840534
729,26753.826171875,27800.5234375,BUY,True,0,10934.156113840534,10934.156113840534
730,26851.27734375,27776.619140625,SELL,False,0,10973.983924633374,10973.983924633374
731,27225.7265625,27759.076171875,BUY,True,0,10973.983924633374,10973.983924633374
732,26334.818359375,27778.126953125,SELL,False,0,10614.881945225263,10614.881945225263
733,26476.20703125,27748.138671875,BUY,True,0,10614.881945225263,10614.881945225263
734,26719.291015625,27699.36328125,SELL,False,0,10712.339552875408,10712.339552875408
735,26868.353515625,27662.021484375,BUY,True,0,10712.339552875408,10712.339552875408
736,28085.646484375,27647.82421875,HOLD,True,1,11197.670952471384,10712.339552875408
737,27745.884765625,27749.70703125,SELL,False,0,11062.208878243353,11062.208878243353
738,27702.349609375,27894.2109375,BUY,True,0,11062.208878243353,11062.208878243353
739,27219.658203125,28052.373046875,SELL,False,0,10869.458687917855,10869.458687917855
740,26819.97265625,28167.896484375,BUY,True,0,10869.458687917855,10869.458687917855
741,27249.58984375,28213.125,SELL,False,0,11043.571701790093,11043.571701790093
742,27075.12890625,28242.76953125,BUY,True,0,11043.571701790093,11043.571701790093
743,27119.06640625,28245.630859375,SELL,False,0,11061.493202120804,11061.493202120804
744,25760.09765625,28233.962890625,BUY,True,0,11061.493202120804,11061.493202120804
745,27238.783203125,28102.708984375,HOLD,True,1,11696.446933395331,11061.493202120804
746,26345.998046875,28021.92578125,SELL,False,0,11313.081269623566,11313.081269623566
747,26508.216796875,27908.802734375,BUY,True,0,11313.081269623566,11313.081269623566
748,26480.375,27795.90234375,SELL,False,0,11301.199047852377,11301.199047852377
749,25851.240234375,27689.673828125,BUY,True,0,11301.199047852377,11301.199047852377
750,25940.16796875,27544.96875,SELL,False,0,11340.074939992748,11340.074939992748
751,25902.5,27392.923828125,BUY,True,0,11340.074939992748,11340.074939992748
752,25918.728515625,27244.87109375,SELL,False,0,11347.179759348113,11347.179759348113
753,25124.67578125,27112.494140625,BUY,True,0,11347.179759348113,11347.179759348113
754,25576.39453125,26936.568359375,SELL,False,0,11551.191699702911,11551.191699702911
755,26327.462890625,26781.9296875,BUY,True,0,11551.191699702911,11551.191699702911
756,26510.67578125,26714.9765625,SELL,False,0,11631.576476248154,11631.576476248154
757,26336.212890625,26727.33203125,BUY,True,0,11631.576476248154,11631.576476248154
758,26851.029296875,26777.91796875,SELL,False,0,11858.948818102806,11858.948818102806
759,28327.48828125,26892.107421875,BUY,True,0,11858.948818102806,11858.948818102806
760,30027.296875,27160.447265625,HOLD,True,1,12570.55243483416,11858.948818102806
761,29912.28125,27650.33984375,SELL,False,0,12522.402581355625,12522.402581355625
762,30695.46875,28241.80859375,BUY,True,0,12522.402581355625,12522.402581355625
763,30548.6953125,28918.95703125,SELL,False,0,12462.525467648918,12462.525467648918
764,30480.26171875,29588.396484375,BUY,True,0,12462.525467648918,12462.525467648918
765,30271.130859375,30194.107421875,SELL,False,0,12377.017715613149,12377.017715613149
766,30688.1640625,30723.357421875,BUY,True,0,12377.017715613149,12377.017715613149
767,30086.24609375,31189.173828125,SELL,False,0,12134.254761550732,12134.254761550732
768,30445.3515625,31512.4609375,BUY,True,0,12134.254761550732,12134.254761550732
769,30477.251953125,31745.599609375,SELL,False,0,12146.968934551564,12146.968934551564
770,30590.078125,31902.59375,BUY,True,0,12146.968934551564,12146.968934551564
771,30620.76953125,32005.564453125,SELL,False,0,12159.156139721588,12159.156139721588
772,31156.439453125,32066.3125,BUY,True,0,12159.156139721588,12159.156139721588
773,30777.58203125,32139.640625,SELL,False,0,12011.302706270017,12011.302706270017
774,30514.166015625,32182.337890625,BUY,True,0,12011.302706270017,12011.302706270017
775,29909.337890625,32177.373046875,SELL,False,0,11773.223982738109,11773.223982738109
776,30342.265625,32087.33203125,BUY,True,0,11773.223982738109,11773.223982738109
777,30292.541015625,31983.421875,SELL,False,0,11753.930137945463,11753.930137945463
778,30171.234375,31873.259765625,BUY,True,0,11753.930137945463,11753.930137945463
779,30414.470703125,31756.310546875,SELL,False,0,11848.688700762521,11848.688700762521
780,30620.951171875,31664.28515625,BUY,True,0,11848.688700762521,11848.688700762521
781,30391.646484375,31613.609375,SELL,False,0,11759.95991358139,11759.95991358139
782,31476.048828125,31574.583984375,BUY,True,0,11759.95991358139,11759.95991358139
783,30334.068359375,31639.892578125,SELL,False,0,11333.29757715138,11333.29757715138
784,30295.806640625,31671.828125,BUY,True,0,11333.29757715138,11333.29757715138
785,30249.1328125,31675.033203125,SELL,False,0,11315.837458347474,11315.837458347474
786,30145.888671875,31654.380859375,BUY,True,0,11315.837458347474,11315.837458347474
787,29856.5625,31610.287109375,SELL,False,0,11207.233330964827,11207.233330964827
788,29913.923828125,31528.783203125,BUY,True,0,11207.233330964827,11207.233330964827
789,29792.015625,31433.2890625,SELL,False,0,11161.560496961822,11161.560496961822
790,29908.744140625,31325.2578125,BUY,True,0,11161.560496961822,11161.560496961822
791,29771.802734375,31227.21484375,SELL,False,0,11110.45571692787,11110.45571692787
792,30084.5390625,31131.701171875,BUY,True,0,11110.45571692787,11110.45571692787
793,29176.916015625,31072.27734375,SELL,False,0,10775.263422672728,10775.263422672728
794,29227.390625,30963.46875,BUY,True,0,10775.263422672728,10775.263422672728
795,29354.97265625,30833.84765625,SELL,False,0,10822.29909589983,10822.29909589983
796,29210.689453125,30711.177734375,BUY,True,0,10822.29909589983,10822.29909589983
797,29319.24609375,30590.314453125,SELL,False,0,10862.518360000911,10862.518360000911
798,29356.91796875,30489.404296875,BUY,True,0,10862.518360000911,10862.518360000911
799,29275.30859375,30413.099609375,SELL,False,0,10832.321616077406,10832.321616077406
800,29230.111328125,30352.34375,BUY,True,0,10832.321616077406,10832.321616077406
801,29675.732421875,30302.931640625,SELL,False,0,10997.463341068496,10997.463341068496
802,29151.958984375,30303.51953125,BUY,True,0,10997.463341068496,10997.463341068496
803,29178.6796875,30292.90625,SELL,False,0,11007.543622576242,11007.543622576242
804,29074.091796875,30277.845703125,BUY,True,0,11007.543622576242,11007.543622576242
805,29042.126953125,30252.046875,SELL,False,0,10995.441631070362,10995.441631070362
806,29041.85546875,30218.361328125,BUY,True,0,10995.441631070362,10995.441631070362
807,29180.578125,30182.095703125,SELL,False,0,11047.962960891908,11047.962960891908
808,29765.4921875,30159.0,BUY,True,0,11047.962960891908,11047.962960891908
809,29561.494140625,30197.240234375,SELL,False,0,10972.245655370054,10972.245655370054
810,29429.591796875,30256.70703125,BUY,True,0,10972.245655370054,10972.245655370054
811,29397.71484375,30314.595703125,SELL,False,0,10960.360959080472,10960.360959080472
812,29415.96484375,30364.216796875,BUY,True,0,10960.360959080472,10960.360959080472
813,29282.9140625,30406.060546875,SELL,False,0,10910.786362560055,10910.786362560055
814,29408.443359375,30428.0390625,BUY,True,0,10910.786362560055,10910.786362560055
815,29170.34765625,30445.80078125,SELL,False,0,10822.450801276012,10822.450801276012
816,28701.779296875,30438.900390625,BUY,True,0,10822.450801276012,10822.450801276012
817,26664.55078125,30375.423828125,SELL,False,0,10054.28220959192,10054.28220959192
818,26049.556640625,30102.783203125,BUY,True,0,10054.28220959192,10054.28220959192
819,26096.205078125,29656.5625,SELL,False,0,10072.286990315522,10072.286990315522
820,26189.583984375,29131.421875,BUY,True,0,10072.286990315522,10072.286990315522
821,26124.140625,28614.2265625,SELL,False,0,10047.118041559841,10047.118041559841
822,26031.65625,28154.37109375,BUY,True,0,10047.118041559841,10047.118041559841
823,26431.640625,27745.427734375,SELL,False,0,10201.49508894439,10201.49508894439
824,26162.373046875,27438.248046875,BUY,True,0,10201.49508894439,10201.49508894439
825,26047.66796875,27198.166015625,SELL,False,0,10156.768133592419,10156.768133592419
826,26008.462890625,27010.994140625,BUY,True,0,10156.768133592419,10156.768133592419
827,26089.693359375,26872.943359375,SELL,False,0,10188.4900788664,10188.4900788664
828,26106.150390625,26787.6875,BUY,True,0,10188.4900788664,10188.4900788664
829,27727.392578125,26745.125,HOLD,True,1,10821.214923227797,10188.4900788664
830,27297.265625,26866.96484375,SELL,False,0,10653.348572617144,10653.348572617144
831,25931.47265625,27055.724609375,BUY,True,0,10653.348572617144,10653.348572617144
832,25800.724609375,27163.892578125,SELL,False,0,10599.633747508184,10599.633747508184
833,25868.798828125,27199.1171875,BUY,True,0,10599.633747508184,10599.633747508184
834,25969.56640625,27188.880859375,SELL,False,0,10640.922847510275,10640.922847510275
835,25812.416015625,27157.9140625,BUY,True,0,10640.922847510275,10640.922847510275
836,25779.982421875,27103.341796875,SELL,False,0,10627.552407155048,10627.552407155048
837,25753.236328125,27035.025390625,BUY,True,0,10627.552407155048,10627.552407155048
838,26240.1953125,26960.994140625,SELL,False,0,10828.505097552585,10828.505097552585
839,25905.654296875,26928.748046875,BUY,True,0,10828.505097552585,10828.505097552585
840,25895.677734375,26900.0859375,SELL,False,0,10824.334916917527,10824.334916917527
841,25832.2265625,26875.24609375,BUY,True,0,10824.334916917527,10824.334916917527
842,25162.654296875,26849.787109375,SELL,False,0,10543.76775648833,10543.76775648833
843,25833.34375,26771.52734375,BUY,True,0,10543.76775648833,10543.76775648833
844,26228.32421875,26718.439453125,SELL,False,0,10704.977330097976,10704.977330097976
845,26539.673828125,26718.74609375,BUY,True,0,10704.977330097976,10704.977330097976
846,26608.693359375,26780.3125,SELL,False,0,10732.81687786899,10732.81687786899
847,26568.28125,26883.83203125,BUY,True,0,10732.81687786899,10732.81687786899
848,26534.1875,27004.064453125,SELL,False,0,10719.043989363836,10719.043989363836
849,26754.28125,27123.2578125,BUY,True,0,10719.043989363836,10719.043989363836
850,27211.1171875,27250.314453125,SELL,False,0,10902.074303810605,10902.074303810605
851,27132.0078125,27409.947265625,BUY,True,0,10902.074303810605,10902.074303810605
852,26567.6328125,27572.583984375,SELL,False,0,10675.299410196634,10675.299410196634
853,26579.568359375,27678.419921875,BUY,True,0,10675.299410196634,10675.299410196634
854,26579.390625,27738.65625,SELL,False,0,10675.228025754157,10675.228025754157
855,26256.826171875,27763.544921875,BUY,True,0,10675.228025754157,10675.228025754157
856,26298.48046875,27736.46484375,SELL,False,0,10692.163397702097,10692.163397702097
857,26217.25,27679.947265625,BUY,True,0,10692.163397702097,10692.163397702097
858,26352.716796875,27601.41796875,SELL,False,0,10747.410730170255,10747.410730170255
859,27021.546875,27525.16796875,BUY,True,0,10747.410730170255,10747.410730170255
860,26911.720703125,27510.716796875,SELL,False,0,10703.729034835673,10703.729034835673
861,26967.916015625,27529.80859375,BUY,True,0,10703.729034835673,10703.729034835673
862,27983.75,27574.185546875,HOLD,True,1,11106.919689494625,10703.729034835673
863,27530.78515625,27714.541015625,SELL,False,0,10927.13520236564,10927.13520236564
864,27429.978515625,27871.35546875,BUY,True,0,10927.13520236564,10927.13520236564
865,27799.39453125,28018.36328125,SELL,False,0,11074.297503143753,11074.297503143753
866,27415.912109375,28177.1953125,BUY,True,0,11074.297503143753,11074.297503143753
867,27946.59765625,28300.173828125,SELL,False,0,11288.660957595543,11288.660957595543
868,27968.83984375,28432.626953125,BUY,True,0,11288.660957595543,11288.660957595543
869,27935.08984375,28562.8671875,SELL,False,0,11275.03893003032,11275.03893003032
870,27583.677734375,28678.53515625,BUY,True,0,11275.03893003032,11275.03893003032
871,27391.01953125,28746.470703125,SELL,False,0,11196.288418175367,11196.288418175367
872,26873.3203125,28761.11328125,BUY,True,0,11196.288418175367,11196.288418175367
873,26756.798828125,28696.447265625,SELL,False,0,11147.741825093246,11147.741825093246
874,26862.375,28574.01953125,BUY,True,0,11147.741825093246,11147.741825093246
875,26861.70703125,28431.0,SELL,False,0,11147.464621637773,11147.464621637773
876,27159.65234375,28285.25,BUY,True,0,11147.464621637773,11147.464621637773
877,28519.466796875,28173.232421875,HOLD,True,1,11705.589715300504,11147.464621637773
878,28415.748046875,28203.306640625,SELL,False,0,11663.019174205505,11663.019174205505
879,28328.341796875,28317.857421875,BUY,True,0,11663.019174205505,11663.019174205505
880,28719.806640625,28472.603515625,SELL,False,0,11824.188578734056,11824.188578734056
881,29682.94921875,28673.806640625,BUY,True,0,11824.188578734056,11824.188578734056
882,29918.412109375,28968.9609375,SELL,False,0,11917.985108234068,11917.985108234068
883,29993.896484375,29323.287109375,BUY,True,0,11917.985108234068,11917.985108234068
884,33086.234375,29695.515625,HOLD,True,1,13146.716325243357,11917.985108234068
885,33901.52734375,30333.849609375,SELL,False,0,13470.670549245971,13470.670549245971
886,34502.8203125,31177.337890625,BUY,True,0,13470.670549245971,13470.670549245971
887,34156.6484375,32138.775390625,SELL,False,0,13335.517328746766,13335.517328746766
888,33909.80078125,33076.05859375,BUY,True,0,13335.517328746766,13335.517328746766
889,34089.57421875,33902.84765625,SELL,False,0,13406.215821094005,13406.215821094005
890,34538.48046875,34606.453125,BUY,True,0,13406.215821094005,13406.215821094005
891,34502.36328125,35209.84765625,SELL,False,0,13392.196825356366,13392.196825356366
892,34667.78125,35667.92578125,BUY,True,0,13392.196825356366,13392.196825356366
893,35437.25390625,36014.13671875,SELL,False,0,13689.444843333571,13689.444843333571
894,34938.2421875,36330.41015625,BUY,True,0,13689.444843333571,13689.444843333571
895,34732.32421875,36560.78125,SELL,False,0,13608.762402003913,13608.762402003913
896,35082.1953125,36697.43359375,BUY,True,0,13608.762402003915,13608.762402003913
897,35049.35546875,36786.7578125,SELL,False,0,13596.02347198737,13596.02347198737
898,35037.37109375,36833.05078125,BUY,True,0,13596.023471987372,13596.02347198737
899,35443.5625,36844.3359375,SELL,False,0,13753.643399541801,13753.643399541801
900,35655.27734375,36862.19140625,BUY,True,0,13753.643399541801,13753.643399541801
901,36693.125,36898.65234375,HOLD,True,1,14153.982076745075,13753.643399541801
902,37313.96875,37026.62109375,SELL,False,0,14393.465939456664,14393.465939456664
903,37138.05078125,37254.9296875,BUY,True,0,14393.465939456664,14393.465939456664
904,37054.51953125,37518.1171875,SELL,False,0,14361.092021696762,14361.092021696762
905,36502.35546875,37776.73828125,BUY,True,0,14361.092021696764,14361.092021696762
906,35537.640625,37966.984375,SELL,False,0,13981.545045402278,13981.545045402278
907,37880.58203125,38018.23828125,BUY,True,0,13981.545045402278,13981.545045402278
908,36154.76953125,38159.1796875,SELL,False,0,13344.555751289468,13344.555751289468
909,36596.68359375,38210.40234375,BUY,True,0,13344.555751289468,13344.555751289468
910,36585.703125,38232.453125,SELL,False,0,13340.551850853128,13340.551850853128
911,37386.546875,38231.59765625,BUY,True,0,13340.551850853128,13340.551850853128
912,37476.95703125,38279.15234375,SELL,False,0,13372.812690061666,13372.812690061666
913,35813.8125,38362.35546875,BUY,True,0,13372.812690061668,13372.812690061666
914,37432.33984375,38329.2421875,HOLD,True,1,13977.167867319375,13372.812690061666
915,37289.62109375,38349.89453125,SELL,False,0,13923.876944686948,13923.876944686948
916,37720.28125,38393.05859375,BUY,True,0,13923.876944686948,13923.876944686948
917,37796.79296875,38482.390625,SELL,False,0,13952.120099864947,13952.120099864947
918,37479.12109375,38601.67578125,BUY,True,0,13952.120099864947,13952.120099864947
919,37254.16796875,38706.05859375,SELL,False,0,13868.378194365372,13868.378194365372
920,37831.0859375,38773.953125,BUY,True,0,13868.378194365374,13868.378194365372
921,37858.4921875,38858.04296875,SELL,False,0,13878.42496491056,13878.42496491056
922,37712.74609375,38948.421875,BUY,True,0,13878.42496491056,13878.42496491056
923,38688.75,39024.1328125,SELL,False,0,14237.597880737952,14237.597880737952
924,39476.33203125,39162.32421875,BUY,True,0,14237.597880737952,14237.597880737952
925,39978.390625,39394.8671875,SELL,False,0,14418.67114673244,14418.67114673244
926,41980.09765625,39713.08984375,BUY,True,0,14418.67114673244,14418.67114673244
927,44080.6484375,40225.3125,HOLD,True,1,15140.135665225444,14418.67114673244
928,43746.4453125,40997.7109375,SELL,False,0,15025.348772754556,15025.348772754556
929,43292.6640625,41857.96875,BUY,True,0,15025.348772754558,15025.348772754556
930,44166.6015625,42672.8984375,SELL,False,0,15328.661493915171,15328.661493915171
931,43725.984375,43463.5703125,BUY,True,0,15328.661493915171,15328.661493915171
932,43779.69921875,44138.87109375,SELL,False,0,15347.491868320945,15347.491868320945
933,41243.83203125,44686.984375,BUY,True,0,15347.491868320945,15347.491868320945
934,41450.22265625,44898.66796875,SELL,False,0,15424.293132482944,15424.293132482944
935,42890.7421875,44884.125,BUY,True,0,15424.293132482944,15424.293132482944
936,43023.97265625,44834.296875,SELL,False,0,15472.205238904293,15472.205238904293
937,41929.7578125,44773.50390625,BUY,True,0,15472.205238904295,15472.205238904293
938,42240.1171875,44619.734375,SELL,False,0,15586.72877059964,15586.72877059964
939,41364.6640625,44439.671875,BUY,True,0,15586.72877059964,15586.72877059964
940,42623.5390625,44183.2421875,HOLD,True,1,16061.088798072391,15586.72877059964
941,42270.52734375,43996.75390625,SELL,False,0,15928.069516090896,15928.069516090896
942,43652.25,43841.546875,BUY,True,0,15928.069516090894,15928.069516090896
943,43869.15234375,43830.8671875,SELL,False,0,16007.214018595418,16007.214018595418
944,43997.90234375,43934.625,BUY,True,0,16007.214018595416,16007.214018595418
945,43739.54296875,44117.1015625,SELL,False,0,15913.218314504242,15913.218314504242
946,43016.1171875,44316.6953125,BUY,True,0,15913.218314504242,15913.218314504242
947,43613.140625,44453.0078125,SELL,False,0,16134.078887726178,16134.078887726178
948,42520.40234375,44584.515625,BUY,True,0,16134.078887726177,16134.078887726178
949,43442.85546875,44613.20703125,SELL,False,0,16484.097482768168,16484.097482768168
950,42627.85546875,44645.85546875,BUY,True,0,16484.097482768168,16484.097482768168
951,42099.40234375,44611.88671875,SELL,False,0,16279.74582745303,16279.74582745303
952,42156.90234375,44493.1640625,BUY,True,0,16279.74582745303,16279.74582745303
953,42265.1875,44331.53515625,SELL,False,0,16321.562344384509,16321.562344384509
954,44167.33203125,44162.40234375,BUY,True,0,16321.562344384509,16321.562344384509
955,44957.96875,44155.80859375,SELL,False,0,16613.73363713335,16613.73363713335
956,42848.17578125,44322.65625,BUY,True,0,16613.73363713335,16613.73363713335
957,44179.921875,44421.45703125,HOLD,True,1,17130.09809070566,16613.73363713335
958,44162.69140625,44575.546875,SELL,False,0,17123.417236432728,17123.417236432728
959,43989.1953125,44752.59765625,BUY,True,0,17123.417236432728,17123.417236432728
960,43943.09765625,44917.078125,SELL,False,0,17105.473070917018,17105.473070917018
961,46970.50390625,45056.43359375,BUY,True,0,17105.473070917018,17105.473070917018
962,46139.73046875,45414.3984375,SELL,False,0,16802.926334532134,16802.926334532134
963,46627.77734375,45822.59375,BUY,True,0,16802.926334532134,16802.926334532134
964,46368.5859375,46272.5859375,SELL,False,0,16709.523338424144,16709.523338424144
965,42853.16796875,46693.484375,BUY,True,0,16709.523338424144,16709.523338424144
966,42842.3828125,46773.91796875,SELL,False,0,16705.317935915762,16705.317935915762
967,41796.26953125,46619.55078125,BUY,True,0,16705.317935915762,16705.317935915762
968,42511.96875,46233.7734375,SELL,False,0,16991.371766312423,16991.371766312423
969,43154.9453125,45781.5703125,BUY,True,0,16991.371766312423,16991.371766312423
970,42742.65234375,45371.83984375,SELL,False,0,16829.03989315306,16829.03989315306
971,41262.05859375,44988.6484375,BUY,True,0,16829.03989315306,16829.03989315306
972,41618.40625,44532.9921875,SELL,False,0,16974.378955896074,16974.378955896074
973,41665.5859375,44093.59765625,BUY,True,0,16974.378955896074,16974.378955896074
974,41545.78515625,43703.00390625,SELL,False,0,16925.572637338588,16925.572637338588
975,39507.3671875,43366.14453125,BUY,True,0,16925.572637338588,16925.572637338588
976,39845.55078125,42927.08984375,SELL,False,0,17070.455766442235,17070.455766442235
977,40077.07421875,42482.234375,BUY,True,0,17070.455766442235,17070.455766442235
978,39933.80859375,42087.3671875,SELL,False,0,17009.433110420356,17009.433110420356
979,41816.87109375,41746.203125,BUY,True,0,17009.433110420356,17009.433110420356
980,42120.0546875,41620.8125,SELL,False,0,17132.75608804118,17132.75608804118
981,42035.59375,41675.578125,BUY,True,0,17132.75608804118,17132.75608804118
982,43288.24609375,41841.67578125,HOLD,True,1,17643.308816193898,17132.75608804118
983,42952.609375,42172.12109375,SELL,False,0,17506.510890351965,17506.510890351965
984,42582.60546875,42560.9921875,BUY,True,0,17506.510890351965,17506.510890351965
985,43075.7734375,42929.765625,SELL,False,0,17709.261528098417,17709.261528098417
986,43185.859375,43296.921875,BUY,True,0,17709.261528098417,17709.261528098417
987,42992.25,43643.67578125,SELL,False,0,17629.86796951726,17629.86796951726
988,42583.58203125,43934.3203125,BUY,True,0,17629.86796951726,17629.86796951726
989,42658.66796875,44131.59765625,SELL,False,0,17660.954014921357,17660.954014921357
990,43084.671875,44256.96484375,BUY,True,0,17660.954014921357,17660.954014921357
991,44318.22265625,44358.66796875,HOLD,True,1,18166.602141613203,17660.954014921357
992,45301.56640625,44536.44140625,SELL,False,0,18569.687229507013,18569.687229507013
993,47147.19921875,44830.7421875,BUY,True,0,18569.687229507013,18569.687229507013
994,47771.27734375,45330.00390625,SELL,False,0,18815.490496298276,18815.490496298276
995,48293.91796875,45977.91015625,BUY,True,0,18815.490496298276,18815.490496298276
996,49958.22265625,46716.796875,HOLD,True,1,19463.90980762572,18815.490496298276
997,49742.44140625,47593.9140625,SELL,False,0,19379.84062812197,19379.84062812197
998,51826.6953125,48475.55859375,BUY,True,0,19379.84062812197,19379.84062812197
999,51938.5546875,49460.8203125,SELL,False,0,19421.66881815396,19421.66881815396
1000,52160.203125,50444.77734375,BUY,True,0,19421.66881815396,19421.66881815396
1001,51662.99609375,51366.55078125,SELL,False,0,19236.535522720787,19236.535522720787
1002,52122.546875,52130.1640625,BUY,True,0,19236.535522720787,19236.535522720787
1003,51779.14453125,52762.94921875,SELL,False,0,19109.798212666185,19109.798212666185
1004,52284.875,53226.44140625,BUY,True,0,19109.798212666185,19109.798212666185
1005,51839.1796875,53578.18359375,SELL,False,0,18946.899334430247,18946.899334430247
1006,51304.97265625,53787.0234375,BUY,True,0,18946.899334430247,18946.899334430247
1007,50731.94921875,53837.4140625,SELL,False,0,18735.28208127771,18735.28208127771
1008,51571.1015625,53727.8671875,BUY,True,0,18735.28208127771,18735.28208127771
1009,51733.23828125,53587.0234375,SELL,False,0,18794.184782005028,18794.184782005028
1010,54522.40234375,53446.5859375,BUY,True,0,18794.184782005028,18794.184782005028
1011,57085.37109375,53545.6484375,HOLD,True,1,19677.65480913831,18794.184782005028
1012,62504.7890625,54005.37109375,HOLD,True,2,21545.75926413728,18794.184782005028
1013,61198.3828125,55116.7734375,SELL,False,0,21095.43353732747,21095.43353732747
1014,62440.6328125,56464.48828125,BUY,True,0,21095.43353732747,21095.43353732747
1015,62029.84765625,57965.97265625,SELL,False,0,20956.650655548958,20956.650655548958
1016,63167.37109375,59412.45703125,BUY,True,0,20956.650655548958,20956.650655548958
1017,68330.4140625,60798.78515625,HOLD,True,1,22669.561703486932,20956.650655548958
1018,63801.19921875,62463.5546875,SELL,False,0,21166.931918822884,21166.931918822884
1019,66106.8046875,63790.9609375,BUY,True,0,21166.931918822884,21166.931918822884
1020,66925.484375,64980.921875,SELL,False,0,21429.06737205728,21429.06737205728
1021,68300.09375,66044.71875,BUY,True,0,21429.06737205728,21429.06737205728
1022,68498.8828125,67048.859375,SELL,False,0,21491.437187078813,21491.437187078813
1023,69019.7890625,67941.7890625,BUY,True,0,21491.437187078813,21491.437187078813
1024,72123.90625,68726.46875,HOLD,True,1,22457.999682598438,21491.437187078813
1025,71481.2890625,69632.53125,SELL,False,0,22257.901028167787,22257.901028167787
1026,73083.5,70481.0546875,BUY,True,0,22257.901028167787,22257.901028167787
1027,71396.59375,71353.53125,SELL,False,0,21744.146318058152,21744.146318058152
1028,69403.7734375,72018.265625,BUY,True,0,21744.146318058152,21744.146318058152
1029,65315.1171875,72316.4296875,SELL,False,0,20463.173608061286,20463.173608061286
1030,68390.625,71994.5234375,BUY,True,0,20463.173608061286,20463.173608061286
1031,67548.59375,71550.3515625,SELL,False,0,20211.229256738825,20211.229256738825
1032,61912.7734375,70979.1171875,BUY,True,0,20211.229256738825,20211.229256738825
1033,67913.671875,69888.4375,HOLD,True,1,22170.203590026515,20211.229256738825
1034,65491.390625,69056.0703125,SELL,False,0,21379.45752988641,21379.45752988641
1035,63778.76171875,68247.1328125,BUY,True,0,21379.45752988641,21379.45752988641
1036,64062.203125,67412.53125,SELL,False,0,21474.47071834961,21474.47071834961
1037,67234.171875,66624.4609375,BUY,True,0,21474.47071834961,21474.47071834961
1038,69958.8125,66184.7421875,HOLD,True,1,22344.715917894402,21474.47071834961
1039,69987.8359375,66228.6875,SELL,False,0,22353.985950399576,22353.985950399576
1040,69455.34375,66593.5390625,BUY,True,0,22353.985950399576,22353.985950399576
1041,70744.953125,67103.203125,SELL,False,0,22769.04270908495,22769.04270908495
1042,69892.828125,67806.890625,BUY,True,0,22769.04270908495,22769.04270908495
1043,69645.3046875,68496.765625,SELL,False,0,22688.406800206612,22688.406800206612
1044,71333.6484375,69098.703125,BUY,True,0,22688.406800206612,22688.406800206612
1045,69702.1484375,69737.4453125,SELL,False,0,22169.49130232668,22169.49130232668
1046,65446.97265625,70207.96875,BUY,True,0,22169.49130232668,22169.49130232668
1047,65980.8125,70168.296875,SELL,False,0,22350.324078733505,22350.324078733505
1048,68508.84375,69843.8125,BUY,True,0,22350.324078733505,22350.324078733505
1049,67837.640625,69569.296875,SELL,False,0,22131.350782071953,22131.350782071953
1050,68896.109375,69288.953125,BUY,True,0,22131.350782071953,22131.350782071953
